Filenames,Class
CRF022_monocyte_1_ch5_317.png,monocyte
CRF022_monocyte_1_ch5_318.png,monocyte
CRF022_monocyte_1_ch5_319.png,monocyte
CRF022_monocyte_1_ch5_32.png,monocyte
CRF022_monocyte_1_ch5_320.png,monocyte
CRF022_monocyte_1_ch5_321.png,monocyte
CRF022_monocyte_1_ch5_322.png,monocyte
CRF022_monocyte_1_ch5_323.png,monocyte
CRF022_monocyte_1_ch5_324.png,monocyte
CRF022_monocyte_1_ch5_325.png,monocyte
CRF022_monocyte_1_ch5_326.png,monocyte
CRF022_monocyte_1_ch5_327.png,monocyte
CRF022_monocyte_1_ch5_328.png,monocyte
CRF022_monocyte_1_ch5_329.png,monocyte
CRF022_monocyte_1_ch5_33.png,monocyte
CRF022_monocyte_1_ch5_330.png,monocyte
CRF022_monocyte_1_ch5_331.png,monocyte
CRF022_monocyte_1_ch5_332.png,monocyte
CRF022_monocyte_1_ch5_333.png,monocyte
CRF022_monocyte_1_ch5_334.png,monocyte
CRF022_monocyte_1_ch5_335.png,monocyte
CRF022_monocyte_1_ch5_336.png,monocyte
CRF022_monocyte_1_ch5_337.png,monocyte
CRF022_monocyte_1_ch5_338.png,monocyte
CRF022_monocyte_1_ch5_339.png,monocyte
CRF022_monocyte_1_ch5_34.png,monocyte
CRF022_monocyte_1_ch5_340.png,monocyte
CRF022_monocyte_1_ch5_341.png,monocyte
CRF022_monocyte_1_ch5_342.png,monocyte
CRF022_monocyte_1_ch5_343.png,monocyte
CRF022_monocyte_1_ch5_344.png,monocyte
CRF022_monocyte_1_ch5_345.png,monocyte
CRF022_monocyte_1_ch5_35.png,monocyte
CRF022_monocyte_1_ch5_36.png,monocyte
CRF022_monocyte_1_ch5_37.png,monocyte
CRF022_monocyte_1_ch5_38.png,monocyte
CRF022_monocyte_1_ch5_39.png,monocyte
CRF022_monocyte_1_ch5_4.png,monocyte
CRF022_monocyte_1_ch5_40.png,monocyte
CRF022_monocyte_1_ch5_41.png,monocyte
CRF022_monocyte_1_ch5_42.png,monocyte
CRF022_monocyte_1_ch5_43.png,monocyte
CRF022_monocyte_1_ch5_44.png,monocyte
CRF022_monocyte_1_ch5_45.png,monocyte
CRF022_monocyte_1_ch5_46.png,monocyte
CRF022_monocyte_1_ch5_47.png,monocyte
CRF022_monocyte_1_ch5_48.png,monocyte
CRF022_monocyte_1_ch5_49.png,monocyte
CRF022_monocyte_1_ch5_5.png,monocyte
CRF022_monocyte_1_ch5_50.png,monocyte
CRF022_monocyte_1_ch5_51.png,monocyte
CRF022_monocyte_1_ch5_52.png,monocyte
CRF022_monocyte_1_ch5_53.png,monocyte
CRF022_monocyte_1_ch5_54.png,monocyte
CRF022_monocyte_1_ch5_55.png,monocyte
CRF022_monocyte_1_ch5_56.png,monocyte
CRF022_monocyte_1_ch5_57.png,monocyte
CRF022_monocyte_1_ch5_58.png,monocyte
CRF022_monocyte_1_ch5_59.png,monocyte
CRF022_monocyte_1_ch5_6.png,monocyte
CRF022_monocyte_1_ch5_60.png,monocyte
CRF022_monocyte_1_ch5_61.png,monocyte
CRF022_monocyte_1_ch5_62.png,monocyte
CRF022_monocyte_1_ch5_63.png,monocyte
CRF022_monocyte_1_ch5_64.png,monocyte
CRF022_monocyte_1_ch5_65.png,monocyte
CRF022_monocyte_1_ch5_66.png,monocyte
CRF022_monocyte_1_ch5_67.png,monocyte
CRF022_monocyte_1_ch5_68.png,monocyte
CRF022_monocyte_1_ch5_69.png,monocyte
CRF022_monocyte_1_ch5_7.png,monocyte
CRF022_monocyte_1_ch5_70.png,monocyte
CRF022_monocyte_1_ch5_71.png,monocyte
CRF022_monocyte_1_ch5_72.png,monocyte
CRF022_monocyte_1_ch5_73.png,monocyte
CRF022_monocyte_1_ch5_74.png,monocyte
CRF022_monocyte_1_ch5_75.png,monocyte
CRF022_monocyte_1_ch5_76.png,monocyte
CRF022_monocyte_1_ch5_77.png,monocyte
CRF022_monocyte_1_ch5_78.png,monocyte
CRF022_monocyte_1_ch5_79.png,monocyte
CRF022_monocyte_1_ch5_8.png,monocyte
CRF022_monocyte_1_ch5_80.png,monocyte
CRF022_monocyte_1_ch5_81.png,monocyte
CRF022_monocyte_1_ch5_82.png,monocyte
CRF022_monocyte_1_ch5_83.png,monocyte
CRF022_monocyte_1_ch5_84.png,monocyte
CRF022_monocyte_1_ch5_85.png,monocyte
CRF022_monocyte_1_ch5_86.png,monocyte
CRF022_monocyte_1_ch5_87.png,monocyte
CRF022_monocyte_1_ch5_88.png,monocyte
CRF022_monocyte_1_ch5_89.png,monocyte
CRF022_monocyte_1_ch5_9.png,monocyte
CRF022_monocyte_1_ch5_90.png,monocyte
CRF022_monocyte_1_ch5_91.png,monocyte
CRF022_monocyte_1_ch5_92.png,monocyte
CRF022_monocyte_1_ch5_93.png,monocyte
CRF022_monocyte_1_ch5_94.png,monocyte
CRF022_monocyte_1_ch5_95.png,monocyte
CRF022_monocyte_1_ch5_96.png,monocyte
CRF022_monocyte_1_ch5_97.png,monocyte
CRF022_monocyte_1_ch5_98.png,monocyte
CRF022_monocyte_1_ch5_99.png,monocyte
CRF034_monocyte_1_ch5_0.png,monocyte
CRF034_monocyte_1_ch5_1.png,monocyte
CRF034_monocyte_1_ch5_10.png,monocyte
CRF034_monocyte_1_ch5_100.png,monocyte
CRF034_monocyte_1_ch5_101.png,monocyte
CRF034_monocyte_1_ch5_102.png,monocyte
CRF034_monocyte_1_ch5_103.png,monocyte
CRF034_monocyte_1_ch5_104.png,monocyte
CRF034_monocyte_1_ch5_105.png,monocyte
CRF034_monocyte_1_ch5_106.png,monocyte
CRF034_monocyte_1_ch5_107.png,monocyte
CRF034_monocyte_1_ch5_108.png,monocyte
CRF034_monocyte_1_ch5_109.png,monocyte
CRF034_monocyte_1_ch5_11.png,monocyte
CRF034_monocyte_1_ch5_110.png,monocyte
CRF034_monocyte_1_ch5_111.png,monocyte
CRF034_monocyte_1_ch5_112.png,monocyte
CRF034_monocyte_1_ch5_113.png,monocyte
CRF034_monocyte_1_ch5_114.png,monocyte
CRF034_monocyte_1_ch5_115.png,monocyte
CRF034_monocyte_1_ch5_116.png,monocyte
CRF034_monocyte_1_ch5_117.png,monocyte
CRF034_monocyte_1_ch5_118.png,monocyte
CRF034_monocyte_1_ch5_119.png,monocyte
CRF034_monocyte_1_ch5_12.png,monocyte
CRF034_monocyte_1_ch5_120.png,monocyte
CRF034_monocyte_1_ch5_121.png,monocyte
CRF034_monocyte_1_ch5_122.png,monocyte
CRF034_monocyte_1_ch5_123.png,monocyte
CRF034_monocyte_1_ch5_124.png,monocyte
CRF034_monocyte_1_ch5_125.png,monocyte
CRF034_monocyte_1_ch5_126.png,monocyte
CRF034_monocyte_1_ch5_127.png,monocyte
CRF034_monocyte_1_ch5_128.png,monocyte
CRF034_monocyte_1_ch5_129.png,monocyte
CRF034_monocyte_1_ch5_13.png,monocyte
CRF034_monocyte_1_ch5_130.png,monocyte
CRF034_monocyte_1_ch5_131.png,monocyte
CRF034_monocyte_1_ch5_132.png,monocyte
CRF034_monocyte_1_ch5_133.png,monocyte
CRF034_monocyte_1_ch5_134.png,monocyte
CRF034_monocyte_1_ch5_135.png,monocyte
CRF034_monocyte_1_ch5_136.png,monocyte
CRF034_monocyte_1_ch5_137.png,monocyte
CRF034_monocyte_1_ch5_138.png,monocyte
CRF034_monocyte_1_ch5_139.png,monocyte
CRF034_monocyte_1_ch5_14.png,monocyte
CRF034_monocyte_1_ch5_140.png,monocyte
CRF034_monocyte_1_ch5_141.png,monocyte
CRF034_monocyte_1_ch5_142.png,monocyte
CRF034_monocyte_1_ch5_143.png,monocyte
CRF034_monocyte_1_ch5_144.png,monocyte
CRF034_monocyte_1_ch5_145.png,monocyte
CRF034_monocyte_1_ch5_146.png,monocyte
CRF034_monocyte_1_ch5_147.png,monocyte
CRF034_monocyte_1_ch5_148.png,monocyte
CRF034_monocyte_1_ch5_149.png,monocyte
CRF034_monocyte_1_ch5_15.png,monocyte
CRF034_monocyte_1_ch5_150.png,monocyte
CRF034_monocyte_1_ch5_151.png,monocyte
CRF034_monocyte_1_ch5_152.png,monocyte
CRF034_monocyte_1_ch5_153.png,monocyte
CRF034_monocyte_1_ch5_154.png,monocyte
CRF034_monocyte_1_ch5_155.png,monocyte
CRF034_monocyte_1_ch5_156.png,monocyte
CRF034_monocyte_1_ch5_157.png,monocyte
CRF034_monocyte_1_ch5_158.png,monocyte
CRF034_monocyte_1_ch5_159.png,monocyte
CRF034_monocyte_1_ch5_16.png,monocyte
CRF034_monocyte_1_ch5_160.png,monocyte
CRF034_monocyte_1_ch5_161.png,monocyte
CRF034_monocyte_1_ch5_162.png,monocyte
CRF034_monocyte_1_ch5_163.png,monocyte
CRF034_monocyte_1_ch5_164.png,monocyte
CRF034_monocyte_1_ch5_165.png,monocyte
CRF034_monocyte_1_ch5_166.png,monocyte
CRF034_monocyte_1_ch5_167.png,monocyte
CRF034_monocyte_1_ch5_168.png,monocyte
CRF034_monocyte_1_ch5_169.png,monocyte
CRF034_monocyte_1_ch5_17.png,monocyte
CRF034_monocyte_1_ch5_170.png,monocyte
CRF034_monocyte_1_ch5_171.png,monocyte
CRF034_monocyte_1_ch5_172.png,monocyte
CRF034_monocyte_1_ch5_173.png,monocyte
CRF034_monocyte_1_ch5_174.png,monocyte
CRF034_monocyte_1_ch5_175.png,monocyte
CRF034_monocyte_1_ch5_176.png,monocyte
CRF034_monocyte_1_ch5_177.png,monocyte
CRF034_monocyte_1_ch5_178.png,monocyte
CRF034_monocyte_1_ch5_179.png,monocyte
CRF034_monocyte_1_ch5_18.png,monocyte
CRF034_monocyte_1_ch5_180.png,monocyte
CRF034_monocyte_1_ch5_181.png,monocyte
CRF034_monocyte_1_ch5_182.png,monocyte
CRF034_monocyte_1_ch5_183.png,monocyte
CRF034_monocyte_1_ch5_184.png,monocyte
CRF034_monocyte_1_ch5_185.png,monocyte
CRF034_monocyte_1_ch5_186.png,monocyte
CRF034_monocyte_1_ch5_187.png,monocyte
CRF034_monocyte_1_ch5_188.png,monocyte
CRF034_monocyte_1_ch5_189.png,monocyte
CRF034_monocyte_1_ch5_19.png,monocyte
CRF034_monocyte_1_ch5_190.png,monocyte
CRF034_monocyte_1_ch5_191.png,monocyte
CRF034_monocyte_1_ch5_192.png,monocyte
CRF034_monocyte_1_ch5_193.png,monocyte
CRF034_monocyte_1_ch5_194.png,monocyte
CRF034_monocyte_1_ch5_195.png,monocyte
CRF034_monocyte_1_ch5_196.png,monocyte
CRF034_monocyte_1_ch5_197.png,monocyte
CRF034_monocyte_1_ch5_198.png,monocyte
CRF034_monocyte_1_ch5_199.png,monocyte
CRF034_monocyte_1_ch5_2.png,monocyte
CRF034_monocyte_1_ch5_20.png,monocyte
CRF034_monocyte_1_ch5_200.png,monocyte
CRF034_monocyte_1_ch5_201.png,monocyte
CRF034_monocyte_1_ch5_202.png,monocyte
CRF034_monocyte_1_ch5_203.png,monocyte
CRF034_monocyte_1_ch5_204.png,monocyte
CRF034_monocyte_1_ch5_205.png,monocyte
CRF034_monocyte_1_ch5_206.png,monocyte
CRF034_monocyte_1_ch5_207.png,monocyte
CRF034_monocyte_1_ch5_208.png,monocyte
CRF034_monocyte_1_ch5_209.png,monocyte
CRF034_monocyte_1_ch5_21.png,monocyte
CRF034_monocyte_1_ch5_210.png,monocyte
CRF034_monocyte_1_ch5_211.png,monocyte
CRF034_monocyte_1_ch5_212.png,monocyte
CRF034_monocyte_1_ch5_213.png,monocyte
CRF034_monocyte_1_ch5_214.png,monocyte
CRF034_monocyte_1_ch5_215.png,monocyte
CRF034_monocyte_1_ch5_216.png,monocyte
CRF034_monocyte_1_ch5_217.png,monocyte
CRF034_monocyte_1_ch5_218.png,monocyte
CRF034_monocyte_1_ch5_22.png,monocyte
CRF034_monocyte_1_ch5_23.png,monocyte
CRF034_monocyte_1_ch5_24.png,monocyte
CRF034_monocyte_1_ch5_25.png,monocyte
CRF034_monocyte_1_ch5_26.png,monocyte
CRF034_monocyte_1_ch5_27.png,monocyte
CRF034_monocyte_1_ch5_28.png,monocyte
CRF034_monocyte_1_ch5_29.png,monocyte
CRF034_monocyte_1_ch5_3.png,monocyte
CRF034_monocyte_1_ch5_30.png,monocyte
CRF034_monocyte_1_ch5_31.png,monocyte
CRF034_monocyte_1_ch5_32.png,monocyte
CRF034_monocyte_1_ch5_33.png,monocyte
CRF034_monocyte_1_ch5_34.png,monocyte
CRF034_monocyte_1_ch5_35.png,monocyte
CRF034_monocyte_1_ch5_36.png,monocyte
CRF034_monocyte_1_ch5_37.png,monocyte
CRF034_monocyte_1_ch5_38.png,monocyte
CRF034_monocyte_1_ch5_39.png,monocyte
CRF034_monocyte_1_ch5_4.png,monocyte
CRF034_monocyte_1_ch5_40.png,monocyte
CRF034_monocyte_1_ch5_41.png,monocyte
CRF034_monocyte_1_ch5_42.png,monocyte
CRF034_monocyte_1_ch5_43.png,monocyte
CRF034_monocyte_1_ch5_44.png,monocyte
CRF034_monocyte_1_ch5_45.png,monocyte
CRF034_monocyte_1_ch5_46.png,monocyte
CRF034_monocyte_1_ch5_47.png,monocyte
CRF034_monocyte_1_ch5_48.png,monocyte
CRF034_monocyte_1_ch5_49.png,monocyte
CRF034_monocyte_1_ch5_5.png,monocyte
CRF034_monocyte_1_ch5_50.png,monocyte
CRF034_monocyte_1_ch5_51.png,monocyte
CRF034_monocyte_1_ch5_52.png,monocyte
CRF034_monocyte_1_ch5_53.png,monocyte
CRF034_monocyte_1_ch5_54.png,monocyte
CRF034_monocyte_1_ch5_55.png,monocyte
CRF034_monocyte_1_ch5_56.png,monocyte
CRF034_monocyte_1_ch5_57.png,monocyte
CRF034_monocyte_1_ch5_58.png,monocyte
CRF034_monocyte_1_ch5_59.png,monocyte
CRF034_monocyte_1_ch5_6.png,monocyte
CRF034_monocyte_1_ch5_60.png,monocyte
CRF034_monocyte_1_ch5_61.png,monocyte
CRF034_monocyte_1_ch5_62.png,monocyte
CRF034_monocyte_1_ch5_63.png,monocyte
CRF034_monocyte_1_ch5_64.png,monocyte
CRF034_monocyte_1_ch5_65.png,monocyte
CRF034_monocyte_1_ch5_66.png,monocyte
CRF034_monocyte_1_ch5_67.png,monocyte
CRF034_monocyte_1_ch5_68.png,monocyte
CRF034_monocyte_1_ch5_69.png,monocyte
CRF034_monocyte_1_ch5_7.png,monocyte
CRF034_monocyte_1_ch5_70.png,monocyte
CRF034_monocyte_1_ch5_71.png,monocyte
CRF034_monocyte_1_ch5_72.png,monocyte
CRF034_monocyte_1_ch5_73.png,monocyte
CRF034_monocyte_1_ch5_74.png,monocyte
CRF034_monocyte_1_ch5_75.png,monocyte
CRF034_monocyte_1_ch5_76.png,monocyte
CRF034_monocyte_1_ch5_77.png,monocyte
CRF034_monocyte_1_ch5_78.png,monocyte
CRF034_monocyte_1_ch5_79.png,monocyte
CRF034_monocyte_1_ch5_8.png,monocyte
CRF034_monocyte_1_ch5_80.png,monocyte
CRF034_monocyte_1_ch5_81.png,monocyte
CRF034_monocyte_1_ch5_82.png,monocyte
CRF034_monocyte_1_ch5_83.png,monocyte
CRF034_monocyte_1_ch5_84.png,monocyte
CRF034_monocyte_1_ch5_85.png,monocyte
CRF034_monocyte_1_ch5_86.png,monocyte
CRF034_monocyte_1_ch5_87.png,monocyte
CRF034_monocyte_1_ch5_88.png,monocyte
CRF034_monocyte_1_ch5_89.png,monocyte
CRF034_monocyte_1_ch5_9.png,monocyte
CRF034_monocyte_1_ch5_90.png,monocyte
CRF034_monocyte_1_ch5_91.png,monocyte
CRF034_monocyte_1_ch5_92.png,monocyte
CRF034_monocyte_1_ch5_93.png,monocyte
CRF034_monocyte_1_ch5_94.png,monocyte
CRF034_monocyte_1_ch5_95.png,monocyte
CRF034_monocyte_1_ch5_96.png,monocyte
CRF034_monocyte_1_ch5_97.png,monocyte
CRF034_monocyte_1_ch5_98.png,monocyte
CRF034_monocyte_1_ch5_99.png,monocyte
CRF034_monocyte_2_ch5_0.png,monocyte
CRF034_monocyte_2_ch5_1.png,monocyte
CRF034_monocyte_2_ch5_2.png,monocyte
CRF034_monocyte_2_ch5_3.png,monocyte
CRF034_monocyte_2_ch5_4.png,monocyte
CRF034_monocyte_2_ch5_5.png,monocyte
CRF034_monocyte_2_ch5_6.png,monocyte
CRF034_monocyte_2_ch5_7.png,monocyte
CRF034_monocyte_2_ch5_8.png,monocyte
CRF041_monocyte_1_ch5_0.png,monocyte
CRF041_monocyte_1_ch5_1.png,monocyte
CRF041_monocyte_1_ch5_10.png,monocyte
CRF041_monocyte_1_ch5_100.png,monocyte
CRF041_monocyte_1_ch5_101.png,monocyte
CRF041_monocyte_1_ch5_102.png,monocyte
CRF041_monocyte_1_ch5_103.png,monocyte
CRF041_monocyte_1_ch5_104.png,monocyte
CRF041_monocyte_1_ch5_105.png,monocyte
CRF041_monocyte_1_ch5_106.png,monocyte
CRF041_monocyte_1_ch5_107.png,monocyte
CRF041_monocyte_1_ch5_108.png,monocyte
CRF041_monocyte_1_ch5_109.png,monocyte
CRF041_monocyte_1_ch5_11.png,monocyte
CRF041_monocyte_1_ch5_110.png,monocyte
CRF041_monocyte_1_ch5_111.png,monocyte
CRF041_monocyte_1_ch5_112.png,monocyte
CRF041_monocyte_1_ch5_113.png,monocyte
CRF041_monocyte_1_ch5_114.png,monocyte
CRF041_monocyte_1_ch5_115.png,monocyte
CRF041_monocyte_1_ch5_116.png,monocyte
CRF041_monocyte_1_ch5_117.png,monocyte
CRF041_monocyte_1_ch5_118.png,monocyte
CRF041_monocyte_1_ch5_119.png,monocyte
CRF041_monocyte_1_ch5_12.png,monocyte
CRF041_monocyte_1_ch5_120.png,monocyte
CRF041_monocyte_1_ch5_121.png,monocyte
CRF041_monocyte_1_ch5_122.png,monocyte
CRF041_monocyte_1_ch5_123.png,monocyte
CRF041_monocyte_1_ch5_124.png,monocyte
CRF041_monocyte_1_ch5_125.png,monocyte
CRF041_monocyte_1_ch5_126.png,monocyte
CRF041_monocyte_1_ch5_127.png,monocyte
CRF041_monocyte_1_ch5_128.png,monocyte
CRF041_monocyte_1_ch5_129.png,monocyte
CRF041_monocyte_1_ch5_13.png,monocyte
CRF041_monocyte_1_ch5_130.png,monocyte
CRF041_monocyte_1_ch5_131.png,monocyte
CRF041_monocyte_1_ch5_132.png,monocyte
CRF041_monocyte_1_ch5_133.png,monocyte
CRF041_monocyte_1_ch5_134.png,monocyte
CRF041_monocyte_1_ch5_135.png,monocyte
CRF041_monocyte_1_ch5_136.png,monocyte
CRF041_monocyte_1_ch5_137.png,monocyte
CRF041_monocyte_1_ch5_138.png,monocyte
CRF041_monocyte_1_ch5_139.png,monocyte
CRF041_monocyte_1_ch5_14.png,monocyte
CRF041_monocyte_1_ch5_140.png,monocyte
CRF041_monocyte_1_ch5_141.png,monocyte
CRF041_monocyte_1_ch5_142.png,monocyte
CRF041_monocyte_1_ch5_15.png,monocyte
CRF041_monocyte_1_ch5_16.png,monocyte
CRF041_monocyte_1_ch5_17.png,monocyte
CRF041_monocyte_1_ch5_18.png,monocyte
CRF041_monocyte_1_ch5_19.png,monocyte
CRF041_monocyte_1_ch5_2.png,monocyte
CRF041_monocyte_1_ch5_20.png,monocyte
CRF041_monocyte_1_ch5_21.png,monocyte
CRF041_monocyte_1_ch5_22.png,monocyte
CRF041_monocyte_1_ch5_23.png,monocyte
CRF041_monocyte_1_ch5_24.png,monocyte
CRF041_monocyte_1_ch5_25.png,monocyte
CRF041_monocyte_1_ch5_26.png,monocyte
CRF041_monocyte_1_ch5_27.png,monocyte
CRF041_monocyte_1_ch5_28.png,monocyte
CRF041_monocyte_1_ch5_29.png,monocyte
CRF041_monocyte_1_ch5_3.png,monocyte
CRF041_monocyte_1_ch5_30.png,monocyte
CRF041_monocyte_1_ch5_31.png,monocyte
CRF041_monocyte_1_ch5_32.png,monocyte
CRF041_monocyte_1_ch5_33.png,monocyte
CRF041_monocyte_1_ch5_34.png,monocyte
CRF041_monocyte_1_ch5_35.png,monocyte
CRF041_monocyte_1_ch5_36.png,monocyte
CRF041_monocyte_1_ch5_37.png,monocyte
CRF041_monocyte_1_ch5_38.png,monocyte
CRF041_monocyte_1_ch5_39.png,monocyte
CRF041_monocyte_1_ch5_4.png,monocyte
CRF041_monocyte_1_ch5_40.png,monocyte
CRF041_monocyte_1_ch5_41.png,monocyte
CRF041_monocyte_1_ch5_42.png,monocyte
CRF041_monocyte_1_ch5_43.png,monocyte
CRF041_monocyte_1_ch5_44.png,monocyte
CRF041_monocyte_1_ch5_45.png,monocyte
CRF041_monocyte_1_ch5_46.png,monocyte
CRF041_monocyte_1_ch5_47.png,monocyte
CRF041_monocyte_1_ch5_48.png,monocyte
CRF041_monocyte_1_ch5_49.png,monocyte
CRF041_monocyte_1_ch5_5.png,monocyte
CRF041_monocyte_1_ch5_50.png,monocyte
CRF041_monocyte_1_ch5_51.png,monocyte
CRF041_monocyte_1_ch5_52.png,monocyte
CRF041_monocyte_1_ch5_53.png,monocyte
CRF041_monocyte_1_ch5_54.png,monocyte
CRF041_monocyte_1_ch5_55.png,monocyte
CRF041_monocyte_1_ch5_56.png,monocyte
CRF041_monocyte_1_ch5_57.png,monocyte
CRF041_monocyte_1_ch5_58.png,monocyte
CRF041_monocyte_1_ch5_59.png,monocyte
CRF041_monocyte_1_ch5_6.png,monocyte
CRF041_monocyte_1_ch5_60.png,monocyte
CRF041_monocyte_1_ch5_61.png,monocyte
CRF041_monocyte_1_ch5_62.png,monocyte
CRF041_monocyte_1_ch5_63.png,monocyte
CRF041_monocyte_1_ch5_64.png,monocyte
CRF041_monocyte_1_ch5_65.png,monocyte
CRF041_monocyte_1_ch5_66.png,monocyte
CRF041_monocyte_1_ch5_67.png,monocyte
CRF041_monocyte_1_ch5_68.png,monocyte
CRF041_monocyte_1_ch5_69.png,monocyte
CRF041_monocyte_1_ch5_7.png,monocyte
CRF041_monocyte_1_ch5_70.png,monocyte
CRF041_monocyte_1_ch5_71.png,monocyte
CRF041_monocyte_1_ch5_72.png,monocyte
CRF041_monocyte_1_ch5_73.png,monocyte
CRF041_monocyte_1_ch5_74.png,monocyte
CRF041_monocyte_1_ch5_75.png,monocyte
CRF041_monocyte_1_ch5_76.png,monocyte
CRF041_monocyte_1_ch5_77.png,monocyte
CRF041_monocyte_1_ch5_78.png,monocyte
CRF041_monocyte_1_ch5_79.png,monocyte
CRF041_monocyte_1_ch5_8.png,monocyte
CRF041_monocyte_1_ch5_80.png,monocyte
CRF041_monocyte_1_ch5_81.png,monocyte
CRF041_monocyte_1_ch5_82.png,monocyte
CRF041_monocyte_1_ch5_83.png,monocyte
CRF041_monocyte_1_ch5_84.png,monocyte
CRF041_monocyte_1_ch5_85.png,monocyte
CRF041_monocyte_1_ch5_86.png,monocyte
CRF041_monocyte_1_ch5_87.png,monocyte
CRF041_monocyte_1_ch5_88.png,monocyte
CRF041_monocyte_1_ch5_89.png,monocyte
CRF041_monocyte_1_ch5_9.png,monocyte
CRF041_monocyte_1_ch5_90.png,monocyte
CRF041_monocyte_1_ch5_91.png,monocyte
CRF041_monocyte_1_ch5_92.png,monocyte
CRF041_monocyte_1_ch5_93.png,monocyte
CRF041_monocyte_1_ch5_94.png,monocyte
CRF041_monocyte_1_ch5_95.png,monocyte
CRF041_monocyte_1_ch5_96.png,monocyte
CRF041_monocyte_1_ch5_97.png,monocyte
CRF041_monocyte_1_ch5_98.png,monocyte
CRF041_monocyte_1_ch5_99.png,monocyte
CRF049_monocyte_1_ch5_0.png,monocyte
CRF049_monocyte_1_ch5_1.png,monocyte
CRF049_monocyte_1_ch5_10.png,monocyte
CRF049_monocyte_1_ch5_100.png,monocyte
CRF049_monocyte_1_ch5_101.png,monocyte
CRF049_monocyte_1_ch5_102.png,monocyte
CRF049_monocyte_1_ch5_103.png,monocyte
CRF049_monocyte_1_ch5_104.png,monocyte
CRF049_monocyte_1_ch5_105.png,monocyte
CRF049_monocyte_1_ch5_106.png,monocyte
CRF049_monocyte_1_ch5_107.png,monocyte
CRF049_monocyte_1_ch5_108.png,monocyte
CRF049_monocyte_1_ch5_109.png,monocyte
CRF049_monocyte_1_ch5_11.png,monocyte
CRF049_monocyte_1_ch5_110.png,monocyte
CRF049_monocyte_1_ch5_111.png,monocyte
CRF049_monocyte_1_ch5_112.png,monocyte
CRF049_monocyte_1_ch5_113.png,monocyte
CRF049_monocyte_1_ch5_114.png,monocyte
CRF049_monocyte_1_ch5_115.png,monocyte
CRF049_monocyte_1_ch5_116.png,monocyte
CRF049_monocyte_1_ch5_117.png,monocyte
CRF049_monocyte_1_ch5_118.png,monocyte
CRF049_monocyte_1_ch5_119.png,monocyte
CRF049_monocyte_1_ch5_12.png,monocyte
CRF049_monocyte_1_ch5_120.png,monocyte
CRF049_monocyte_1_ch5_121.png,monocyte
CRF049_monocyte_1_ch5_122.png,monocyte
CRF049_monocyte_1_ch5_123.png,monocyte
CRF049_monocyte_1_ch5_124.png,monocyte
CRF049_monocyte_1_ch5_125.png,monocyte
CRF049_monocyte_1_ch5_126.png,monocyte
CRF049_monocyte_1_ch5_127.png,monocyte
CRF049_monocyte_1_ch5_128.png,monocyte
CRF049_monocyte_1_ch5_129.png,monocyte
CRF049_monocyte_1_ch5_13.png,monocyte
CRF049_monocyte_1_ch5_130.png,monocyte
CRF049_monocyte_1_ch5_131.png,monocyte
CRF049_monocyte_1_ch5_132.png,monocyte
CRF049_monocyte_1_ch5_133.png,monocyte
CRF049_monocyte_1_ch5_134.png,monocyte
CRF049_monocyte_1_ch5_135.png,monocyte
CRF049_monocyte_1_ch5_136.png,monocyte
CRF049_monocyte_1_ch5_137.png,monocyte
CRF049_monocyte_1_ch5_138.png,monocyte
CRF049_monocyte_1_ch5_139.png,monocyte
CRF049_monocyte_1_ch5_14.png,monocyte
CRF049_monocyte_1_ch5_140.png,monocyte
CRF049_monocyte_1_ch5_141.png,monocyte
CRF049_monocyte_1_ch5_142.png,monocyte
CRF049_monocyte_1_ch5_143.png,monocyte
CRF049_monocyte_1_ch5_144.png,monocyte
CRF049_monocyte_1_ch5_145.png,monocyte
CRF049_monocyte_1_ch5_146.png,monocyte
CRF049_monocyte_1_ch5_147.png,monocyte
CRF049_monocyte_1_ch5_148.png,monocyte
CRF049_monocyte_1_ch5_149.png,monocyte
CRF049_monocyte_1_ch5_15.png,monocyte
CRF049_monocyte_1_ch5_150.png,monocyte
CRF049_monocyte_1_ch5_151.png,monocyte
CRF049_monocyte_1_ch5_152.png,monocyte
CRF049_monocyte_1_ch5_153.png,monocyte
CRF049_monocyte_1_ch5_154.png,monocyte
CRF049_monocyte_1_ch5_155.png,monocyte
CRF049_monocyte_1_ch5_156.png,monocyte
CRF049_monocyte_1_ch5_157.png,monocyte
CRF049_monocyte_1_ch5_158.png,monocyte
CRF049_monocyte_1_ch5_159.png,monocyte
CRF049_monocyte_1_ch5_16.png,monocyte
CRF049_monocyte_1_ch5_160.png,monocyte
CRF049_monocyte_1_ch5_161.png,monocyte
CRF049_monocyte_1_ch5_162.png,monocyte
CRF049_monocyte_1_ch5_163.png,monocyte
CRF049_monocyte_1_ch5_164.png,monocyte
CRF049_monocyte_1_ch5_165.png,monocyte
CRF049_monocyte_1_ch5_166.png,monocyte
CRF049_monocyte_1_ch5_167.png,monocyte
CRF049_monocyte_1_ch5_168.png,monocyte
CRF049_monocyte_1_ch5_169.png,monocyte
CRF049_monocyte_1_ch5_17.png,monocyte
CRF049_monocyte_1_ch5_170.png,monocyte
CRF049_monocyte_1_ch5_171.png,monocyte
CRF049_monocyte_1_ch5_172.png,monocyte
CRF049_monocyte_1_ch5_173.png,monocyte
CRF049_monocyte_1_ch5_174.png,monocyte
